price,area,floor_number,bedroom_number,is_dinning_room,is_kitchen,is_terrace,is_car_pack,type,street_in_front_of_house,width,height,city,district
10.0,80.0,4.0,7.0,1,1,1,1,0,10.0,4.0,20.0,0,1
10.9,57.0,5.0,4.0,1,1,1,1,0,4.0,3.6,14.383711086411271,1,1
5.4,58.0,4.0,4.0,1,1,1,1,0,3.0,4.785596879535559,14.383711086411271,1,1
5.4,45.0,5.0,4.0,0,0,0,0,0,3.0,4.0,14.383711086411271,1,1
2.65,55.0,4.0,4.0,1,1,1,1,1,15.0,5.0,11.0,1,1
4.59,44.0,2.0,2.0,1,1,1,0,0,3.5,4.0,11.0,0,1
9.85,45.0,5.0,6.0,1,1,1,1,0,6.0,4.785596879535559,14.383711086411271,1,1
3.5,42.0,2.0,2.0,0,0,0,0,0,2.0,9.2,6.0,0,1
3.45,50.0,4.0,4.0,1,1,1,1,0,5.0,8.0,6.5,1,1
5.0,47.0,4.0,5.0,1,1,1,1,0,0.0,3.6,13.0,0,1
4.5,40.0,5.0,3.0,0,0,0,0,0,2.5,4.0,14.383711086411271,1,0
2.7,30.0,4.0,3.0,0,0,0,0,0,2.0,4.785596879535559,14.383711086411271,1,1
6.3,50.0,5.0,9.0,1,1,1,0,0,3.0,4.2,12.0,1,1
9.5,92.0,2.0,3.0,1,1,0,1,0,5.0,5.6,18.0,0,1
7.8,50.0,5.0,5.0,1,1,1,1,0,3.5,4.3,12.5,1,1
3.9,32.0,5.0,3.0,1,1,1,0,0,2.5,4.785596879535559,14.383711086411271,1,1
6.2,70.0,5.0,5.0,1,1,1,1,0,5.0,4.0,14.383711086411271,1,1
18.0,65.0,5.0,3.0,1,1,1,1,1,20.0,4.785596879535559,14.383711086411271,1,1
5.45,40.0,5.0,6.0,1,1,1,1,0,3.0,4.785596879535559,14.383711086411271,1,1
9.2,89.0,4.0,3.0,0,0,0,0,1,3.0,4.785596879535559,14.383711086411271,0,1
16.9,125.0,5.0,5.0,0,0,0,0,0,10.0,4.785596879535559,14.383711086411271,0,1
14.0,93.0,1.0,1.0,1,1,1,1,0,10.0,4.0,26.5,0,1
9.0,75.0,6.0,5.0,1,1,1,0,0,6.0,4.785596879535559,14.383711086411271,1,1
9.5,45.0,7.0,5.0,1,1,1,1,0,7.0,4.0,14.383711086411271,1,1
9.3,100.0,3.0,4.0,0,0,0,0,1,8.0,6.0,16.0,0,0
3.1,32.0,4.0,4.0,0,0,0,0,0,3.0,4.785596879535559,5.0,1,0
9.8,65.0,4.0,4.0,1,1,1,1,1,10.0,8.0,8.1,1,1
40.0,150.0,1.0,1.0,1,1,1,1,1,1.0,5.0,14.383711086411271,1,1
8.0,51.0,5.0,4.0,0,0,0,0,1,10.0,5.5,10.5,1,1
4.58,68.0,2.0,5.0,0,0,0,0,0,2.0,4.0,17.0,0,1
19.0,80.0,3.0,4.0,0,0,0,0,1,20.0,4.0,20.0,0,1
10.5,39.0,3.0,3.0,0,0,0,0,0,6.0,3.6,11.0,0,1
3.35,36.0,5.0,3.0,1,1,1,1,0,4.0,4.785596879535559,14.383711086411271,1,0
19.8,75.0,4.0,3.0,1,1,1,0,1,20.0,5.0,15.0,0,1
5.8,38.0,6.0,4.0,1,1,1,1,0,7.0,5.0,8.0,1,1
22.0,51.0,5.0,4.0,1,1,1,1,1,20.0,4.5,14.383711086411271,1,1
3.5,40.0,1.0,1.0,0,0,0,0,0,3.0,5.0,8.0,0,1
6.35,60.0,4.0,4.0,0,0,0,0,0,5.0,6.0,10.0,1,0
3.7,45.0,4.0,2.0,0,0,0,0,0,2.0,4.785596879535559,14.383711086411271,1,0
18.5,150.0,2.0,4.0,1,1,1,1,1,15.0,5.0,30.0,0,1
3.55,30.0,2.0,2.0,0,0,0,0,0,4.0,3.0,10.0,0,1
5.3,56.0,5.0,9.0,0,0,0,0,0,2.5,5.0,11.0,1,0
4.99,56.0,5.0,4.0,1,1,1,1,1,5.0,4.5,14.383711086411271,1,0
5.5,45.0,5.0,6.0,0,0,0,0,0,2.8,3.6,14.383711086411271,1,1
10.1,77.0,1.0,3.0,1,1,1,1,1,15.0,5.5,14.0,0,1
3.4,35.0,4.0,4.0,0,0,0,0,0,2.0,4.785596879535559,14.383711086411271,1,1
2.2,40.0,1.0,2.0,1,1,1,1,0,5.0,4.0,10.0,0,1
6.5,50.0,6.0,5.0,1,1,1,1,1,5.0,4.6,14.383711086411271,1,1
7.8,70.0,3.0,5.0,1,1,1,1,0,7.0,5.0,14.0,1,1
2.35,21.0,2.0,2.0,1,1,0,0,0,4.0,3.0,7.0,0,0
14.3,80.0,5.0,6.0,1,1,1,1,1,10.0,7.0,12.0,1,1
13.5,136.0,2.0,4.0,0,0,0,0,0,8.0,8.5,16.0,0,1
14.5,60.0,6.0,7.0,1,1,1,1,0,9.0,4.785596879535559,14.383711086411271,1,1
3.9,36.0,5.0,4.0,0,0,0,0,0,3.0,3.5,14.383711086411271,1,1
18.0,96.0,7.0,6.0,1,1,1,1,1,8.0,5.0,19.2,1,1
20.8,70.0,5.0,6.0,1,1,1,1,1,7.0,6.0,14.383711086411271,1,1
9.5,90.0,3.0,5.0,1,1,1,1,0,12.0,5.0,18.0,0,1
6.5,55.0,4.0,4.0,0,0,0,0,0,5.5,3.6,14.383711086411271,1,0
9.3,50.0,5.0,4.0,1,1,1,1,0,3.5,5.6,14.383711086411271,1,1
2.65,35.0,5.0,4.0,1,1,1,1,0,3.0,4.0,8.75,1,0
9.7,52.0,5.0,6.0,0,0,0,0,0,10.0,4.785596879535559,14.383711086411271,1,0
6.0,45.0,5.0,3.0,1,1,1,0,0,2.0,3.8,12.0,1,1
9.5,90.0,2.0,4.0,1,1,1,1,0,6.0,5.0,18.0,0,1
6.1,70.0,2.0,3.0,1,1,1,1,0,7.0,4.4,16.0,0,1
2.4,28.0,4.0,3.0,1,1,1,0,0,2.0,3.2,14.383711086411271,1,1
3.5,23.0,4.0,2.0,0,0,0,0,0,2.0,4.0,6.0,0,1
5.25,78.0,3.0,2.0,1,1,1,1,0,3.0,5.3,15.0,1,1
13.5,53.0,7.0,4.0,1,1,1,1,0,6.0,6.0,14.383711086411271,1,1
4.7,70.0,5.0,4.0,1,1,1,1,0,8.0,7.0,10.0,1,1
2.85,41.0,4.0,3.0,0,0,0,0,0,2.6,4.6,9.0,1,1
6.45,55.0,5.0,9.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,0
3.5,34.0,5.0,5.0,0,0,0,0,0,3.0,3.2,14.383711086411271,1,0
4.2,35.0,5.0,3.0,0,0,0,0,0,2.0,4.0,14.383711086411271,1,1
2.75,35.0,4.0,4.0,1,1,1,0,0,3.5,3.5,10.0,1,1
4.0,31.0,5.0,4.0,1,1,1,0,0,3.0,3.6,14.383711086411271,1,1
14.8,36.0,5.0,3.0,1,1,1,1,1,20.0,4.0,9.0,1,1
4.0,40.0,5.0,4.0,1,1,1,0,0,2.4,4.5,14.383711086411271,1,1
2.3,38.0,4.0,4.0,1,1,1,1,0,3.5,3.8,14.383711086411271,1,0
6.1,67.0,4.0,4.0,0,0,0,0,0,5.0,3.7,14.383711086411271,1,0
14.5,100.0,2.0,3.0,1,1,1,1,1,12.0,6.3,17.0,0,1
3.2,36.0,4.0,4.0,0,0,0,0,0,2.0,6.0,14.383711086411271,1,0
3.3,35.0,5.0,3.0,1,1,1,0,0,3.0,4.785596879535559,14.383711086411271,1,1
6.69,65.0,4.0,4.0,0,0,0,0,0,4.0,4.785596879535559,14.383711086411271,1,1
9.5,90.0,5.0,6.0,1,1,1,1,0,8.0,5.0,18.0,0,1
11.5,70.0,5.0,4.0,1,1,1,1,1,12.0,5.0,14.383711086411271,1,1
9.2,75.0,6.0,4.0,1,1,1,1,0,5.0,7.0,14.383711086411271,1,1
3.1,30.0,5.0,3.0,0,0,0,0,0,4.0,4.1,14.383711086411271,1,1
14.5,110.0,5.0,5.0,0,0,0,0,0,10.0,4.785596879535559,14.383711086411271,1,1
10.2,84.0,5.0,6.0,0,0,0,0,1,4.0,4.5,21.0,1,1
29.0,88.0,5.0,3.9819748527213576,0,0,0,0,1,20.0,4.785596879535559,14.383711086411271,0,1
7.0,52.0,5.0,6.0,1,1,1,1,0,6.0,5.0,14.383711086411271,1,1
2.65,30.0,1.0,2.0,0,0,0,0,0,3.0,4.0,12.0,0,0
4.4,34.0,4.0,4.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,1
2.9,50.0,4.0,3.0,1,1,1,1,0,2.5,4.785596879535559,14.383711086411271,1,1
3.5,100.0,1.0,2.0,0,0,0,0,0,4.0,4.0,10.0,0,0
15.1,122.0,5.0,7.0,1,1,1,1,0,10.0,5.0,14.383711086411271,0,1
3.8,35.0,5.0,4.0,0,0,1,0,0,3.0,4.785596879535559,14.383711086411271,1,0
13.5,112.0,4.0,6.0,1,1,1,0,0,3.9,4.0,28.0,0,1
11.3,64.0,4.0,5.0,0,0,0,0,1,6.557369732198463,5.0,14.383711086411271,1,1
4.35,66.0,2.0,4.0,1,1,1,1,1,7.0,4.0,16.5,0,0
3.8,40.0,5.0,6.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,1
2.59,60.0,2.0,4.0,1,1,1,1,0,5.0,4.785596879535559,14.383711086411271,0,0
20.0,85.0,6.0,5.0,1,1,1,1,1,10.0,5.0,14.383711086411271,1,0
4.65,53.0,4.0,4.0,0,0,0,0,1,3.0,4.785596879535559,14.383711086411271,1,1
4.0,57.0,5.0,4.0,1,1,1,1,0,4.0,4.0,10.0,1,1
8.9,46.0,5.0,4.0,0,0,0,0,1,16.0,4.785596879535559,14.383711086411271,1,1
3.95,35.0,2.0,2.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,0,1
4.75,33.0,3.0,3.0,1,1,1,1,0,3.0,3.1,10.5,1,1
4.75,54.0,4.0,3.0,1,1,1,1,0,3.0,5.0,14.383711086411271,1,1
28.5,93.0,1.0,1.0,1,1,0,1,1,20.0,4.2,22.0,0,1
16.0,105.0,1.0,2.0,1,1,1,1,0,4.0,5.5,14.383711086411271,1,1
16.5,25.0,6.0,4.0,0,0,0,0,1,10.0,4.0,6.0,1,1
27.5,80.0,4.0,8.0,0,0,0,0,1,16.0,4.0,21.0,0,1
3.35,35.0,5.0,3.0,1,1,1,1,0,4.0,7.5,4.7,1,0
6.0,68.0,4.0,4.0,1,1,1,1,0,6.0,4.0,17.0,0,1
3.25,50.0,5.0,3.0,0,0,0,0,0,3.0,4.0,14.383711086411271,1,0
35.0,110.0,4.0,8.0,0,0,0,0,1,20.0,5.1,20.0,0,1
15.0,83.0,6.0,6.0,1,1,1,1,1,20.0,4.0,21.0,0,1
18.0,80.0,3.0,8.0,1,0,1,1,1,12.0,6.4,12.0,0,1
2.3,30.0,4.0,2.0,0,0,0,0,0,2.0,3.8,14.383711086411271,1,1
5.4,40.0,3.0,3.0,1,1,1,0,0,3.0,3.5,11.0,0,1
3.2,54.0,4.0,4.0,1,1,1,1,0,10.0,4.5,13.0,1,0
3.0,30.0,5.0,3.0,1,1,1,0,0,2.5,6.2,14.383711086411271,1,1
10.0,48.0,3.0,3.0,1,1,1,1,1,4.0,5.0,10.0,0,1
4.5,57.0,4.0,4.0,0,0,0,0,0,11.0,4.785596879535559,14.383711086411271,1,0
12.2,85.0,4.0,5.0,1,1,1,1,0,5.0,6.0,14.383711086411271,1,1
4.2,42.0,5.0,3.0,1,1,1,1,0,4.0,4.0,14.383711086411271,1,1
4.8,60.0,3.0,4.0,0,0,0,0,1,12.0,4.0,15.0,0,0
7.19,42.0,6.0,5.0,1,1,1,1,1,8.0,4.8,14.383711086411271,1,1
8.2,80.0,5.0,5.0,0,0,0,0,0,5.0,6.0,13.0,0,1
12.0,36.0,2.0,2.0,0,0,0,0,1,20.0,4.2,9.0,1,1
4.5,35.0,4.0,3.0,0,0,0,0,1,4.0,4.785596879535559,14.383711086411271,1,1
19.8,88.0,4.0,5.0,0,0,0,0,1,16.0,4.785596879535559,14.383711086411271,0,1
2.9,35.0,4.0,3.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,1
1.55,60.0,1.0,2.0,0,0,0,0,0,6.0,5.0,12.0,0,0
7.0,75.0,3.0,4.0,0,0,0,0,0,5.0,3.8,19.5,0,0
8.95,48.0,6.0,5.0,1,1,1,0,1,6.0,4.0,14.383711086411271,1,1
6.85,64.0,4.0,5.0,1,1,1,1,0,7.0,4.0,14.383711086411271,1,0
5.6,64.0,3.0,4.0,0,0,0,0,0,5.0,4.785596879535559,14.383711086411271,0,1
2.95,34.0,4.0,3.0,1,1,1,1,0,2.5,4.785596879535559,14.383711086411271,1,0
17.0,118.0,3.0,4.0,0,0,0,0,1,16.0,5.0,22.0,0,1
2.95,35.0,6.0,4.0,0,0,0,0,0,2.5,4.785596879535559,14.383711086411271,1,0
45.0,100.0,5.0,8.0,1,1,1,1,1,10.0,4.785596879535559,14.383711086411271,1,1
5.5,38.0,5.0,3.0,1,1,1,1,0,3.0,4.1,14.383711086411271,1,1
16.0,40.0,7.0,6.0,0,0,0,0,0,8.0,5.0,14.383711086411271,1,1
5.2,45.0,5.0,5.0,0,0,0,0,0,8.0,4.785596879535559,14.383711086411271,1,1
5.6,45.0,3.0,3.0,1,1,1,1,0,5.0,4.0,11.0,0,1
6.7,55.0,4.0,4.0,1,1,1,1,0,8.0,4.0,14.383711086411271,1,0
9.7,80.0,4.0,4.0,0,0,0,0,1,12.0,4.0,20.0,0,0
6.6,42.0,5.0,6.0,1,1,1,1,1,6.0,5.0,9.0,1,1
2.8,35.0,4.0,4.0,1,1,1,1,0,3.0,3.5,14.383711086411271,1,0
2.3,35.0,4.0,5.0,0,0,0,0,1,3.0,3.8,9.5,1,0
3.85,72.0,3.0,3.0,1,1,1,1,0,4.0,5.0,15.0,1,0
24.5,150.0,5.0,10.0,1,1,1,1,1,-0.0,4.785596879535559,14.383711086411271,1,1
2.85,47.0,4.0,3.0,1,1,1,1,0,3.0,5.0,14.383711086411271,1,1
18.0,75.0,1.0,3.0,0,0,0,0,1,15.0,3.5,14.383711086411271,1,0
6.8,40.0,5.0,6.0,1,1,1,0,1,12.0,4.0,10.0,1,0
2.7,35.0,5.0,6.0,1,1,1,0,0,3.0,4.0,14.383711086411271,1,1
5.0,64.0,3.0,4.0,0,0,0,0,0,5.0,4.785596879535559,14.383711086411271,0,1
9.8,64.0,4.0,4.0,1,1,1,1,0,8.0,4.0,16.0,0,1
7.3,40.0,3.0,4.0,0,0,0,0,0,6.0,4.0,10.0,0,1
4.5,35.0,4.0,2.0,0,0,0,0,0,3.5,4.785596879535559,14.383711086411271,1,1
11.5,63.0,6.0,7.0,0,0,0,0,1,12.0,5.85,14.383711086411271,0,1
3.6,38.0,4.0,4.0,1,1,1,0,0,3.0,3.5,14.383711086411271,1,1
2.5,40.0,5.0,3.0,0,0,0,0,0,3.0,4.2,9.5,1,1
5.7,27.0,5.0,4.0,1,1,1,1,0,5.0,4.785596879535559,14.383711086411271,1,1
2.7,30.0,5.0,4.0,0,0,0,0,0,3.0,6.0,5.0,1,1
6.0,50.0,6.0,6.0,1,1,1,1,1,4.0,4.785596879535559,14.383711086411271,1,1
6.5,68.0,2.0,4.0,0,0,0,0,0,8.0,4.785596879535559,14.383711086411271,0,0
8.0,66.0,7.0,4.0,0,0,0,0,0,6.0,4.8,14.383711086411271,1,1
7.5,75.0,3.803934157259287,2.0,0,0,0,0,0,8.0,4.05,18.0,0,1
1.34,58.0,2.0,3.0,0,0,0,0,0,5.5,4.2,13.8,0,1
4.85,48.0,3.0,4.0,0,0,0,0,0,5.0,4.0,13.0,0,1
22.0,75.0,7.0,4.0,1,1,1,1,1,9.0,4.785596879535559,14.383711086411271,1,1
13.5,80.0,4.0,4.0,1,1,1,1,1,5.0,5.5,14.383711086411271,1,1
16.0,79.0,4.0,4.0,1,1,1,1,1,10.0,4.5,14.383711086411271,1,0
6.6,86.0,1.0,4.0,0,0,0,0,0,16.0,4.5,19.0,0,1
6.5,75.0,4.0,3.0,1,1,1,1,0,3.0,4.785596879535559,14.383711086411271,1,1
5.5,65.0,4.0,4.0,0,0,0,0,0,7.0,5.0,13.0,0,0
5.9,64.0,2.0,3.0,1,1,0,1,0,5.0,6.0,11.0,0,1
10.5,45.0,3.0,3.0,0,0,0,0,1,4.0,4.7,12.0,0,1
1.25,92.0,1.0,4.0,1,1,1,1,0,3.5,5.0,18.0,0,0
6.5,70.0,4.0,5.0,1,1,1,0,0,3.0,5.0,14.383711086411271,1,1
3.05,52.0,4.0,4.0,1,1,1,1,0,6.0,4.3,13.0,0,0
4.3,36.0,4.0,3.0,1,1,1,0,0,5.0,3.0,14.383711086411271,1,1
3.8,35.0,5.0,4.0,1,1,1,1,0,2.5,4.785596879535559,14.383711086411271,1,1
3.6,30.0,3.0,3.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,1
5.8,130.0,2.0,5.0,0,0,0,0,0,3.2,3.9,13.32,0,1
15.5,50.0,8.0,6.0,1,1,1,0,1,6.0,4.5,14.383711086411271,1,1
3.5,22.0,3.0,2.0,0,1,0,0,0,2.5,4.0,5.5,0,1
29.5,82.0,4.0,4.0,1,1,1,1,1,8.0,4.785596879535559,14.383711086411271,1,1
11.6,65.0,1.0,2.0,1,1,0,1,1,20.0,4.2,15.0,0,1
6.6,65.0,5.0,3.0,1,1,1,1,0,5.0,4.785596879535559,14.383711086411271,1,0
2.9,30.0,5.0,4.0,1,1,1,0,0,5.0,5.8,14.383711086411271,1,1
4.0,60.0,5.0,6.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,1
3.8,112.0,3.0,4.0,1,1,1,1,1,10.0,5.5,20.0,0,0
7.5,85.0,1.0,1.0,0,0,0,0,1,10.0,5.5,15.5,0,0
5.4,45.0,4.0,4.0,1,1,1,1,0,6.0,4.0,14.383711086411271,1,0
11.5,66.0,4.0,5.0,0,0,0,0,0,4.5,4.8,13.7,1,1
5.3,50.0,7.0,4.0,1,1,1,1,0,4.0,3.5,14.383711086411271,1,1
2.3,30.0,4.0,2.0,0,0,0,0,0,2.0,4.785596879535559,14.383711086411271,1,1
9.0,68.0,5.0,5.0,1,1,1,1,0,5.0,4.0,17.0,0,1
9.2,65.0,7.0,4.0,1,1,1,1,1,9.0,4.0,14.383711086411271,1,0
12.2,85.0,5.0,4.0,1,1,1,1,1,5.0,4.5,18.5,1,1
2.2,30.0,3.0,2.0,1,1,1,0,0,2.5,4.785596879535559,14.383711086411271,1,1
6.15,98.0,4.0,4.0,1,1,1,1,0,6.0,4.6,20.0,0,1
5.2,60.0,7.0,10.0,0,0,0,0,1,12.0,4.785596879535559,14.383711086411271,1,0
4.3,40.0,4.0,4.0,0,0,0,0,0,3.0,4.0,10.0,1,1
8.0,100.0,2.0,2.0,1,1,1,1,1,8.0,5.0,20.0,0,1
4.2,40.0,5.0,4.0,0,0,0,0,0,3.0,4.2,9.5,1,1
1.45,33.0,3.0,3.0,0,0,0,0,0,3.5,4.785596879535559,14.383711086411271,1,0
3.45,80.0,2.0,4.0,1,1,1,1,1,8.0,5.0,16.0,0,1
17.99,50.0,7.0,3.9819748527213576,1,1,1,1,1,0.0,4.785596879535559,14.383711086411271,1,1
2.82,32.0,5.0,3.0,0,0,0,0,0,3.0,4.5,14.383711086411271,1,1
4.25,32.0,5.0,3.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,1
6.8,55.0,3.0,4.0,1,1,1,1,0,5.0,5.0,11.0,0,1
4.45,38.0,5.0,4.0,1,1,1,1,0,5.0,3.5,14.383711086411271,1,0
5.4,45.0,5.0,4.0,0,0,0,0,0,3.0,4.5,14.383711086411271,1,0
19.8,104.0,3.0,4.0,1,1,1,1,0,4.0,4.2,30.0,1,1
6.3,50.0,5.0,6.0,1,1,1,0,0,6.0,4.785596879535559,14.383711086411271,1,1
7.55,100.0,5.0,4.0,1,1,1,1,0,5.0,4.785596879535559,14.383711086411271,1,0
14.8,75.0,3.0,4.0,0,0,0,0,1,12.0,5.0,15.0,0,1
5.3,49.0,3.0,3.0,0,0,0,0,0,6.0,4.1,12.0,0,1
4.5,45.0,5.0,5.0,1,1,1,1,0,4.0,4.0,14.383711086411271,1,1
12.0,60.0,5.0,4.0,0,0,0,0,1,6.0,6.0,10.0,1,0
5.5,75.0,5.0,6.0,0,0,0,0,0,5.0,4.785596879535559,14.383711086411271,1,1
6.1,52.0,2.0,3.0,0,0,0,0,1,5.0,3.2,15.0,0,1
2.15,30.0,2.0,2.0,0,0,0,0,0,2.0,4.8,6.0,0,0
7.9,50.0,5.0,6.0,0,0,0,0,1,6.0,5.0,10.0,1,1
13.0,120.0,2.0,2.0,0,0,0,0,1,8.0,10.5,11.0,0,1
4.25,34.0,1.0,2.0,1,1,0,0,0,3.0,3.4,10.0,0,1
10.1,66.0,5.0,3.0,1,1,1,1,1,6.0,4.785596879535559,14.383711086411271,1,0
19.5,110.0,7.0,6.0,0,0,0,0,1,10.0,5.0,14.383711086411271,1,1
4.0,39.0,4.0,3.0,1,1,1,1,0,2.5,7.0,5.5,1,1
16.5,47.0,3.0,3.0,1,1,1,1,1,7.0,7.5,7.0,1,1
1.9,36.0,5.0,3.0,0,0,0,0,0,5.0,3.5,14.383711086411271,1,0
7.0,72.0,3.0,5.0,1,1,1,1,1,6.0,4.0,18.0,0,1
5.75,50.0,5.0,5.0,1,1,1,1,0,3.0,4.0,14.383711086411271,1,1
4.3,29.0,2.0,2.0,1,1,1,0,0,3.5,4.4,6.5,0,1
10.3,65.0,3.0,4.0,0,0,0,0,1,20.0,4.0,16.0,0,1
9.9,83.0,4.0,5.0,1,1,1,1,0,6.0,4.0,20.3,0,1
3.2,45.0,5.0,4.0,1,1,1,0,0,2.0,4.785596879535559,14.383711086411271,1,0
12.6,70.0,3.0,6.0,1,1,1,1,0,6.0,4.4,16.0,0,1
4.5,55.0,5.0,4.0,1,1,1,1,0,3.0,5.0,10.0,1,1
6.5,50.0,5.0,3.0,1,1,1,0,0,3.0,4.785596879535559,14.383711086411271,1,1
18.0,55.0,7.0,6.0,1,1,1,1,1,12.0,4.0,14.0,1,1
26.5,120.0,8.0,8.0,1,1,1,1,0,3.0,6.5,14.383711086411271,1,1
8.3,40.0,7.0,9.0,0,0,0,0,0,10.0,4.785596879535559,14.383711086411271,1,1
12.7,55.0,5.0,7.0,1,1,1,1,1,6.0,5.0,14.383711086411271,1,1
6.6,54.0,4.0,4.0,1,1,1,1,1,3.0,4.5,14.0,1,1
10.0,63.0,5.0,4.0,1,1,1,1,1,5.0,4.785596879535559,14.383711086411271,1,1
7.9,40.0,4.0,3.0,1,1,1,1,1,5.0,5.0,8.0,1,1
5.85,58.0,5.0,3.0,1,1,1,1,0,3.0,6.0,10.0,1,0
10.8,86.0,4.0,4.0,1,1,1,1,0,5.0,5.0,17.0,1,1
4.6,53.0,3.0,3.0,1,1,1,1,0,3.0,4.785596879535559,14.383711086411271,1,0
6.0,65.0,3.0,4.0,1,1,1,1,0,5.0,5.0,13.0,0,1
15.0,50.0,6.0,6.0,1,1,1,0,0,7.0,5.5,14.383711086411271,1,1
11.5,72.0,4.0,5.0,1,1,1,1,0,6.0,4.1,14.383711086411271,1,1
2.82,33.0,5.0,3.0,0,0,0,0,0,3.0,3.5,14.383711086411271,1,0
5.6,60.0,5.0,5.0,1,1,1,0,0,5.0,5.0,12.0,1,1
28.0,85.0,9.0,1.0,0,0,0,0,1,11.0,4.785596879535559,14.383711086411271,1,1
7.9,59.0,4.0,5.0,1,1,1,1,0,8.0,4.2,14.0,0,1
11.5,80.0,3.0,4.0,0,0,0,0,0,8.0,4.0,20.0,0,1
5.0,80.0,1.0,2.0,1,1,1,1,0,6.0,5.0,14.383711086411271,1,1
2.75,27.0,4.0,3.0,0,0,0,0,0,5.0,4.785596879535559,14.383711086411271,1,1
7.2,75.0,3.0,4.0,1,1,1,1,0,6.0,5.0,17.0,0,1
1.55,64.0,1.0,2.0,0,0,0,0,0,6.0,4.785596879535559,14.383711086411271,0,0
5.5,48.0,5.0,5.0,1,1,1,1,0,3.0,4.785596879535559,14.383711086411271,1,1
10.0,105.0,4.0,5.0,1,1,1,1,0,6.0,8.0,14.383711086411271,1,1
5.35,50.0,5.0,9.0,1,1,1,0,0,1.5,4.785596879535559,14.383711086411271,1,0
4.5,60.0,1.0,3.0,0,0,0,0,0,5.0,5.0,13.5,0,0
2.9,30.0,5.0,3.0,0,0,0,0,0,2.5,4.5,14.383711086411271,1,1
2.25,24.0,3.0,2.0,1,1,1,1,0,3.0,4.785596879535559,14.383711086411271,1,1
4.0,30.0,6.0,4.0,0,0,0,0,0,3.0,4.0,14.383711086411271,1,1
30.0,125.0,5.0,3.9819748527213576,0,0,0,0,1,0.0,4.785596879535559,14.383711086411271,0,1
23.5,55.0,5.0,5.0,0,0,0,0,1,5.0,4.785596879535559,14.383711086411271,1,1
20.5,80.0,5.0,3.0,0,0,0,0,1,20.0,4.0,20.0,0,1
7.2,75.0,3.0,4.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,1
13.9,80.0,3.0,4.0,0,0,0,0,0,10.0,4.2,18.0,0,1
45.0,82.0,8.0,1.0,1,1,1,1,1,12.0,6.5,14.383711086411271,1,1
3.7,34.0,5.0,3.0,1,1,1,1,1,7.0,4.26,14.383711086411271,1,0
16.5,120.0,2.0,4.0,0,0,0,0,0,8.0,6.0,21.0,0,1
5.75,50.0,5.0,5.0,0,0,0,0,0,4.0,5.0,14.383711086411271,1,1
6.9,50.0,5.0,6.0,0,0,0,0,0,4.0,4.785596879535559,14.383711086411271,1,1
4.8,34.0,5.0,3.0,1,1,1,0,0,5.0,3.5,14.383711086411271,1,1
9.9,50.0,2.0,2.0,1,1,1,1,1,10.0,4.785596879535559,14.383711086411271,1,0
5.4,52.0,2.0,3.0,1,1,1,1,0,6.0,4.0,13.0,0,1
4.9,58.0,3.0,3.0,1,1,1,0,1,4.0,4.0,27.0,1,1
10.0,60.0,6.0,6.0,0,0,0,0,1,7.0,4.785596879535559,14.383711086411271,1,0
4.4,39.0,5.0,3.0,0,0,0,0,0,3.0,3.5,14.383711086411271,1,1
34.0,80.0,6.0,7.0,0,0,1,1,1,20.0,4.6,17.0,0,1
4.6,40.0,5.0,6.0,0,0,0,0,0,4.0,3.8,14.383711086411271,1,1
4.15,40.0,4.0,4.0,0,0,0,0,0,2.0,4.785596879535559,14.383711086411271,1,1
32.0,120.0,5.0,4.0,0,0,0,0,1,15.0,6.0,20.0,1,1
9.69,91.0,3.0,3.0,1,1,1,0,0,4.0,8.3,14.383711086411271,1,1
2.92,50.0,2.0,2.0,0,0,0,0,0,5.0,5.0,10.0,0,1
7.0,69.0,4.0,4.0,0,0,0,0,0,5.0,4.2,14.383711086411271,1,1
3.0,40.0,4.0,4.0,1,1,1,1,0,3.0,4.0,14.383711086411271,1,0
3.85,47.0,4.0,4.0,0,0,0,0,0,2.5,4.785596879535559,14.383711086411271,1,1
3.5,42.0,2.0,2.0,0,0,0,0,0,4.0,4.785596879535559,14.383711086411271,0,1
22.0,80.0,3.0,5.0,0,0,0,0,1,20.0,4.785596879535559,14.383711086411271,0,1
3.65,60.0,4.0,5.0,0,0,0,0,0,3.0,3.5,18.0,1,1
3.95,41.0,2.0,2.0,1,1,0,0,0,5.0,4.1,10.0,0,1
8.9,60.0,5.0,4.0,0,0,0,0,0,4.0,5.0,14.383711086411271,1,1
3.65,31.0,5.0,3.0,1,1,1,0,0,3.0,3.4,14.383711086411271,1,1
5.0,50.0,4.0,4.0,1,1,1,1,0,6.0,4.785596879535559,14.383711086411271,1,0
4.3,61.0,3.0,2.0,1,1,1,0,0,2.5,4.6,14.383711086411271,1,1
